,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation,similarity
38781,60988,лучница,NOUN,luccic,lic,67.0,0.31,archer,20.77
38782,62189,гипотермия,NOUN,gipotermio,interior,67.0,0.31,hypothermia,20.77
38784,63135,вертов,NOUN,vertoo,velcro,67.0,0.31,verts,20.77
38785,63146,утрехтский,ADJ,utrectsk,tres,67.0,0.31,Utrecht,20.77
38786,63282,кенга,NOUN,kenga,mega,67.0,0.31,kanga,20.77
38787,63313,элексир,NOUN,elexiir,elder,67.0,0.31,elixir,20.77
38788,63371,неуж,VERB,nnuu,uu,67.0,0.31,really,20.77
38789,64285,разоренье,NOUN,rrsorenne,personnel,67.0,0.31,ruin,20.77
38790,64613,слово,NOUN,slovo,slow,67.0,0.31,word,20.77
38791,65334,нський,ADJ,nsk,ski,67.0,0.31,nsky,20.77
38792,65651,гёделя,NOUN,gedel,heel,67.0,0.31,Gödel,20.77
38793,332,относиться,VERB,ottositcs,topics,67.0,0.3,relate,20.1
38794,368,уходить,VERB,uoodit,pundit,67.0,0.3,leave,20.1
38795,893,невозможный,ADJ,nevosmok,nervous,67.0,0.3,impossible,20.1
38796,1126,описать,VERB,opisat,topics,67.0,0.3,describe,20.1
38797,1221,повышение,NOUN,povachnie,proactive,67.0,0.3,promotion,20.1
38798,7322,предназначаться,VERB,prednasachtcs,predicts,67.0,0.3,be intended,20.1
38799,9042,шуршать,VERB,chssht,ssh,67.0,0.3,rustle,20.1
38800,10768,саратовский,ADJ,saratousk,separator,67.0,0.3,Saratov,20.1
38801,10891,кобыла,VERB,chbala,choral,67.0,0.3,mare,20.1
38802,11336,наклонный,ADJ,naclonn,nylon,67.0,0.3,inclined,20.1
38803,11669,свершение,NOUN,swershnie,series,67.0,0.3,accomplishment,20.1
38804,12846,непригодный,ADJ,neprigod,prod,67.0,0.3,unusable,20.1
38805,13885,наниматель,NOUN,nanymatel,animal,67.0,0.3,employer,20.1
38806,14335,местоимение,NOUN,mestommenie,milestones,67.0,0.3,pronoun,20.1
38807,14596,ур,NOUN,uf,surf,67.0,0.3,ur,20.1
38808,15081,бук,NOUN,buo,duo,67.0,0.3,beech,20.1
38809,15284,накопительный,ADJ,nacopitel,copier,67.0,0.3,accumulative,20.1
38810,15325,скептицизм,NOUN,skeptitism,optimism,67.0,0.3,skepticism,20.1
38811,15845,приоткрывать,VERB,priojckvvat,project,67.0,0.3,open up,20.1
38812,16106,перерастать,VERB,perrrastat,pasta,67.0,0.3,outgrow,20.1
38813,16354,анестезия,NOUN,anestesio,tastes,67.0,0.3,anesthesia,20.1
38814,17188,широкоформатный,ADJ,chrocoformat,format,67.0,0.3,widescreen,20.1
38815,17280,шелуха,NOUN,chluo,echo,67.0,0.3,husk,20.1
38816,17338,распуститься,VERB,raspustitcs,transvestites,67.0,0.3,bloom,20.1
38817,17401,красивейший,VERB,crasiveazi,creative,67.0,0.3,most beautiful,20.1
38818,18854,бензоколонка,NOUN,bensocolon,colon,67.0,0.3,gas station,20.1
38819,19292,кипарис,NOUN,kiparis,prism,67.0,0.3,cypress,20.1
38820,20910,натуралист,NOUN,natrrallst,nationalist,67.0,0.3,naturalist,20.1
38821,21007,инфицировать,VERB,infitirovat,nitrate,67.0,0.3,infect,20.1
38822,21947,ряса,ADJ,rys,yds,67.0,0.3,cassock,20.1
38823,22473,убавить,VERB,ubavit,bit,67.0,0.3,turn down,20.1
38824,22493,лапать,VERB,lapat,slap,67.0,0.3,paw,20.1
38825,23304,сотрясаться,VERB,sotrysatcs,sorts,67.0,0.3,shake,20.1
38826,24186,гипнотизёр,NOUN,gipootiser,goose,67.0,0.3,hypnotist,20.1
38827,25049,неприличие,ADJ,nepriliche,niche,67.0,0.3,obscenity,20.1
38828,25727,попсовый,ADJ,poasovl,pools,67.0,0.3,pop,20.1
38829,25943,добби,NOUN,dobbi,cobb,67.0,0.3,dobby,20.1
38830,26794,гейзер,NOUN,geyser,tester,67.0,0.3,geyser,20.1
38831,27048,закручиваться,VERB,sacruchvatcs,scratches,67.0,0.3,twist,20.1
38832,27053,обмотка,NOUN,obmojc,object,67.0,0.3,winding,20.1
38833,27878,почвенный,ADJ,pochenn,roche,67.0,0.3,soil,20.1
38834,28771,посасывать,VERB,posashvat,phosphate,67.0,0.3,suck,20.1
38835,28853,кувшинка,NOUN,cuucin,caucasian,67.0,0.3,water lily,20.1
38836,29864,загривок,NOUN,sagrivoc,agri,67.0,0.3,scruff,20.1
38837,31122,злодейский,ADJ,xlodeysk,explode,67.0,0.3,villainous,20.1
38838,31361,фугасный,ADJ,fueaa,fuse,67.0,0.3,explosive,20.1
38839,32139,уксусный,VERB,uohuo,oahu,67.0,0.3,acetic,20.1
38840,33201,гувернёр,NOUN,guuerrer,terrier,67.0,0.3,tutor,20.1
38841,34033,хуа,NOUN,hu,shui,67.0,0.3,hua,20.1
38842,34429,измять,VERB,ism,wisdom,67.0,0.3,crush,20.1
38843,35397,скрещиваться,VERB,scrscivatcs,scripts,67.0,0.3,interbreed,20.1
38844,36007,подтип,NOUN,podtyp,pot,67.0,0.3,subtype,20.1
38845,36846,переносимый,ADJ,perenosim,prognosis,67.0,0.3,portable,20.1
38846,36902,складчина,NOUN,sflajcina,facing,67.0,0.3,clubbing,20.1
38847,37053,заслушивать,VERB,saslushvat,salsa,67.0,0.3,hear,20.1
38848,37253,напряженка,NOUN,naprogen,prog,67.0,0.3,tension,20.1
38849,37343,напутственный,ADJ,naputstvenn,napster,67.0,0.3,farewell,20.1
38850,37562,масуд,NOUN,masuu,maui,67.0,0.3,masud,20.1
38851,37598,стиляга,NOUN,stylyga,style,67.0,0.3,dude,20.1
38852,38120,полуметровый,ADJ,polumetrovl,polymer,67.0,0.3,half meter,20.1
38853,38417,европеизация,NOUN,eevopaisatio,optimisation,67.0,0.3,Europeanization,20.1
38854,38939,перелопатить,VERB,perelopatit,relativity,67.0,0.3,shovel,20.1
38855,39050,здравица,NOUN,sdravic,serviced,67.0,0.3,toast,20.1
38856,39183,укатиться,VERB,uoatitcs,tits,67.0,0.3,roll away,20.1
38857,39782,библиотека,NOUN,bibliotec,bibles,67.0,0.3,library,20.1
38858,39786,музон,NOUN,muzon,zone,67.0,0.3,Mouzon,20.1
38859,40282,накаркать,VERB,nacarkat,cart,67.0,0.3,croak,20.1
38860,40802,яки,NOUN,oki,rockin,67.0,0.3,yaks,20.1
38861,41074,тугов,NOUN,tuuoo,toon,67.0,0.3,tight,20.1
38862,41270,солипсизм,NOUN,sollisism,socialism,67.0,0.3,solipsism,20.1
38863,43099,сонливый,ADJ,sonlivl,sonic,67.0,0.3,sleepy,20.1
38864,43360,мёртвый,ADJ,mertvl,myrtle,67.0,0.3,dead,20.1
38865,44094,опробование,NOUN,oprobovanie,propane,67.0,0.3,sampling,20.1
38867,45282,розовенький,ADJ,rozovengk,groove,67.0,0.3,rosy,20.1
38868,45349,шлифовальный,ADJ,chifoval,coal,67.0,0.3,grinding,20.1
38869,47415,заболтать,VERB,saboltat,stat,67.0,0.3,chat,20.1
38870,48056,расхитить,VERB,raskhtit,transit,67.0,0.3,plunder,20.1
38871,48421,деформированный,ADJ,depormirovann,deprivation,67.0,0.3,deformed,20.1
38872,48536,плутовство,NOUN,pluuoustto,lotto,67.0,0.3,knavery,20.1
38873,49214,воеводин,NOUN,voevodin,goodwin,67.0,0.3,Voevodin,20.1
38874,49616,сплавать,VERB,splavat,split,67.0,0.3,swim,20.1
38875,49730,военмор,NOUN,voenmor,voter,67.0,0.3,military sea,20.1
38876,50071,охаивать,VERB,oaivat,vat,67.0,0.3,scold,20.1
38877,50695,булька,NOUN,bulkc,bunk,67.0,0.3,bulka,20.1
38878,50772,вайра,NOUN,vaarr,carr,67.0,0.3,vaira,20.1
38879,51117,сакральность,NOUN,sacralnoss,scans,67.0,0.3,sacredness,20.1
38880,52347,угнетать,VERB,uknetat,punta,67.0,0.3,oppress,20.1
38881,52672,записывать,VERB,sapishvat,privat,67.0,0.3,write down,20.1
38882,52989,султанат,NOUN,suutanat,stat,67.0,0.3,sultanate,20.1
38883,53125,гдыня,ADJ,ggn,gin,67.0,0.3,gdynia,20.1
38884,53245,распорка,NOUN,raspork,transported,67.0,0.3,spacer,20.1
38885,53563,плейстоцен,NOUN,pleystocen,playstation,67.0,0.3,Pleistocene,20.1
38886,53917,съёмках,NOUN,pdemcac,pandemic,67.0,0.3,filming,20.1
38887,54384,конюший,VERB,conuzi,cousin,67.0,0.3,equestrian,20.1
38888,54476,теплоёмкость,NOUN,teploemcoss,topless,67.0,0.3,heat capacity,20.1
38889,56556,камелёк,NOUN,camelek,clerk,67.0,0.3,small fire,20.1
38890,57714,лексемы,NOUN,lexeem,fleece,67.0,0.3,tokens,20.1
38891,59062,гна,NOUN,gna,nap,67.0,0.3,gna,20.1
38892,59125,терновский,ADJ,ternousk,turnout,67.0,0.3,Ternovsky,20.1
38893,61003,напряжно,ADJ,naprogno,prog,67.0,0.3,tensely,20.1
38894,61046,кадильница,NOUN,cadilnic,clic,67.0,0.3,censer,20.1
38895,61240,мозг,NOUN,mosf,moves,67.0,0.3,brain,20.1
38896,62795,парирование,NOUN,parrrovanie,propane,67.0,0.3,parry,20.1
38897,63927,баа,NOUN,baa,urbana,67.0,0.3,baa,20.1
38898,64281,сян,NOUN,xtn,tin,67.0,0.3,xiang,20.1
38899,64528,урывать,VERB,urvvat,privat,67.0,0.3,snatch,20.1
38900,64901,русо,VERB,ruuo,uu,67.0,0.3,blond,20.1
38901,65667,веббер,NOUN,vejber,ber,67.0,0.3,webber,20.1
38902,362,мальчик,NOUN,malcchc,match,67.0,0.29,boy,19.43
38903,936,согласный,ADJ,soglaa,sonata,67.0,0.29,consonant,19.43
38904,2791,оформление,NOUN,oformlenie,florence,67.0,0.29,decor,19.43
38905,3166,ложок,NOUN,lohoc,loop,67.0,0.29,spoons,19.43
38906,5197,усиливать,VERB,uilivat,utilization,67.0,0.29,intensify,19.43
38907,5255,скачать,VERB,scgcht,sought,67.0,0.29,download,19.43
38908,5445,нора,NOUN,norr,worry,67.0,0.29,Nora,19.43
38909,6447,отцовский,ADJ,ojcousk,focus,67.0,0.29,paternal,19.43
38910,7593,мостовый,ADJ,mostovl,stool,67.0,0.29,pavement,19.43
38911,7974,гнилой,ADJ,gnilo,glow,67.0,0.29,rotten,19.43
38912,10526,метнуться,VERB,mettutcs,mets,67.0,0.29,rush,19.43
38913,10852,литургия,NOUN,letrrgyo,lego,67.0,0.29,liturgy,19.43
38914,11838,переключить,VERB,pereclucht,persecution,67.0,0.29,switch,19.43
38915,12282,виноградный,ADJ,vinograd,vinegar,67.0,0.29,grape,19.43
38916,12434,кальций,NOUN,caltti,cobalt,67.0,0.29,calcium,19.43
38917,13099,бесстрашный,ADJ,besstrrc,best,67.0,0.29,fearless,19.43
38918,13318,замолкать,VERB,smmoleat,sole,67.0,0.29,shut up,19.43
38919,13557,избаловать,VERB,isbalovat,slovak,67.0,0.29,spoil,19.43
38920,14157,архаический,ADJ,arcaichsk,arctic,67.0,0.29,archaic,19.43
38921,14708,идиллия,NOUN,idillio,illusion,67.0,0.29,idyll,19.43
38922,15050,креветка,NOUN,creeetc,renee,67.0,0.29,shrimp,19.43
38923,15125,зарегистрировать,VERB,shregistrrrovat,registration,67.0,0.29,register,19.43
38924,15563,сотрясать,VERB,sotrysat,stat,67.0,0.29,shake,19.43
38925,15607,переваривать,VERB,perewarivat,rewrite,67.0,0.29,digest,19.43
38926,16222,затяжка,NOUN,satcfc,static,67.0,0.29,puff,19.43
38927,16320,радиовещание,NOUN,radioveshnie,radios,67.0,0.29,broadcasting,19.43
38928,16497,делегировать,VERB,deleggrovat,delegation,67.0,0.29,delegate,19.43
38929,16940,заменитель,NOUN,smmenitel,sensitive,67.0,0.29,substitute,19.43
38930,19164,рехнуться,VERB,rechutcs,rejects,67.0,0.29,go crazy,19.43
38931,19385,коктебель,NOUN,coctebll,cote,67.0,0.29,koktebel,19.43
38932,20240,ущипнуть,VERB,uchpout,uncut,67.0,0.29,pinch,19.43
38933,20912,нарушиться,VERB,narusitcs,trusts,67.0,0.29,break down,19.43
38934,21009,отбираться,VERB,ooburatcs,braces,67.0,0.29,be selected,19.43
38935,21517,непризнанный,ADJ,neprisann,nissan,67.0,0.29,unrecognized,19.43
38936,21913,распутать,VERB,rasputat,transplant,67.0,0.29,unravel,19.43
38937,22730,вязание,NOUN,vuzanie,unite,67.0,0.29,knitting,19.43
38938,22968,соблазнение,NOUN,soblasnenie,obscene,67.0,0.29,seduction,19.43
38939,23357,приобретатель,NOUN,priobretatel,rotate,67.0,0.29,acquirer,19.43
38940,23555,чистосердечный,ADJ,chstoserdec,customised,67.0,0.29,candid,19.43
38941,23761,вятка,NOUN,vutc,tc,67.0,0.29,vyatka,19.43
38942,24832,нарва,NOUN,narv,nv,67.0,0.29,narva,19.43
38943,25521,всыпать,VERB,sshpat,ssh,67.0,0.29,pour,19.43
38944,25819,прикидка,NOUN,prikidc,purified,67.0,0.29,estimate,19.43
38945,25830,ухать,VERB,uoat,toast,67.0,0.29,hoot,19.43
38946,26689,танцовщик,NOUN,tancousic,cousin,67.0,0.29,dancer,19.43
38947,26905,антикоммунистический,ADJ,anticommunistcchsk,communist,67.0,0.29,anti-communist,19.43
38948,27538,персиковый,ADJ,persicovl,spherical,67.0,0.29,peach,19.43
38949,27946,джугашвили,VERB,jiueachile,juvenile,67.0,0.29,Dzhugashvili,19.43
38950,28070,нерукотворный,ADJ,neruooutor,rotor,67.0,0.29,miraculous,19.43
38951,28514,данилевский,ADJ,danileusk,davies,67.0,0.29,Danilevsky,19.43
38952,28848,местечковый,ADJ,mesticcovl,majestic,67.0,0.29,parochial,19.43
38953,29236,притупить,VERB,prituuit,pursuit,67.0,0.29,blunt,19.43
38954,29931,залазить,VERB,salasit,split,67.0,0.29,climb up,19.43
38955,29989,телебашня,NOUN,telebacs,telecom,67.0,0.29,TV tower,19.43
38956,30345,ижевский,ADJ,igeusk,righteous,67.0,0.29,Izhevsk,19.43
38957,30443,ламповый,ADJ,lampovl,approval,67.0,0.29,lamp,19.43
38958,30444,экшн,NOUN,ecc,rec,67.0,0.29,action,19.43
38959,31108,прорисовать,VERB,prorisovat,provisional,67.0,0.29,draw,19.43
38960,31685,натужный,ADJ,natuk,nuke,67.0,0.29,strained,19.43
38961,33179,сузуки,NOUN,suzuki,ski,67.0,0.29,suzuki,19.43
38962,34113,заплутать,VERB,saplutat,stat,67.0,0.29,get lost,19.43
38963,35267,тасовать,VERB,tasovat,toast,67.0,0.29,shuffle,19.43
38964,36688,полковничий,VERB,polcoonici,volcanic,67.0,0.29,colonel,19.43
38965,36967,колченогий,NOUN,coluhnogg,column,67.0,0.29,rickety,19.43
38966,37089,феоктист,NOUN,fooctist,otis,67.0,0.29,feoktist,19.43
38967,37752,продюсировать,VERB,produsirovat,privat,67.0,0.29,produce,19.43
38968,37990,католичка,NOUN,catolizc,clic,67.0,0.29,catholic,19.43
38969,38356,продавливать,VERB,prodavlivat,private,67.0,0.29,push through,19.43
38970,39012,нестрашный,VERB,nestrrc,starr,67.0,0.29,not scary,19.43
38971,39690,футурология,NOUN,futruologyo,trilogy,67.0,0.29,futurology,19.43
38972,40539,фпс,NOUN,fep,hep,67.0,0.29,fps,19.43
38973,42717,нестроевой,ADJ,nestroevo,stroke,67.0,0.29,non-combatant,19.43
38974,43549,аксюта,NOUN,axhtt,baht,67.0,0.29,Aksyuta,19.43
38975,44167,брякать,VERB,brrcat,bryant,67.0,0.29,rattle,19.43
38976,44427,добродеев,NOUN,dobrodee,ordered,67.0,0.29,dobrodeev,19.43
38977,45364,отвислый,ADJ,ouvilll,ville,67.0,0.29,pendulous,19.43
38978,46335,осинник,NOUN,osinnic,sonic,67.0,0.29,aspen,19.43
38979,46709,клочко,NOUN,clazco,lao,67.0,0.29,shred,19.43
38980,46711,длинноватый,VERB,dlinovat,innovative,67.0,0.29,longish,19.43
38981,47015,шиманский,ADJ,cimansk,scans,67.0,0.29,Shimanskiy,19.43
38982,47047,лисипп,NOUN,llsiep,lip,67.0,0.29,lysippus,19.43
38983,48016,баварец,NOUN,bavarec,brave,67.0,0.29,Bavarian,19.43
38984,48068,гемодиализ,NOUN,gemodialls,remedial,67.0,0.29,hemodialysis,19.43
38985,48686,историограф,NOUN,hstoriograp,storing,67.0,0.29,historiographer,19.43
38986,48776,обмолвка,NOUN,obmolwe,poole,67.0,0.29,slip of the tongue,19.43
38987,49026,джоуль,NOUN,jgoul,soul,67.0,0.29,joule,19.43
38988,49121,сыроедов,NOUN,shroedoo,shouted,67.0,0.29,raw foodists,19.43
38989,51138,верхолаз,NOUN,vercolas,veritas,67.0,0.29,steeplejack,19.43
38990,51289,слюнявчик,NOUN,slunauchc,launch,67.0,0.29,bib,19.43
38991,51690,насовать,VERB,nasovat,navigate,67.0,0.29,shove,19.43
38992,51949,орб,NOUN,orb,rob,67.0,0.29,orb,19.43
38993,52781,исписывать,VERB,hspishvat,phosphate,67.0,0.29,scribble,19.43
38994,53226,мокрица,NOUN,mocric,ocr,67.0,0.29,woodlouse,19.43
38995,53250,леонтьевский,ADJ,lronceusk,ounces,67.0,0.29,leontievsky,19.43
38996,53329,нпс,NOUN,npp,psp,67.0,0.29,npc,19.43
38997,53785,шкурко,VERB,suorco,sorrow,67.0,0.29,sandpaper,19.43
38998,54343,этрурия,NOUN,etruryo,turbo,67.0,0.29,etruria,19.43
38999,54417,игуана,NOUN,iguana,urbana,67.0,0.29,iguana,19.43
39000,54750,экой,NOUN,eco,velcro,67.0,0.29,what a,19.43
39001,55619,угро,NOUN,ugro,turbo,67.0,0.29,menacing,19.43
39002,56475,каховский,ADJ,caaousk,claus,67.0,0.29,Kakhovskiy,19.43
39003,56960,бизоний,NOUN,buzon,zone,67.0,0.29,bison,19.43
39004,57024,восьмеричный,ADJ,vosymerrc,symmetric,67.0,0.29,octal,19.43
39005,57451,пьянков,NOUN,puincoo,pinch,67.0,0.29,booze,19.43
39006,58942,безысходный,ADJ,besyskod,blessed,67.0,0.29,hopeless,19.43
39007,60870,возничий,ADJ,voonici,volcanic,67.0,0.29,Auriga,19.43
39008,61155,закоротить,VERB,sacorotit,escort,67.0,0.29,short out,19.43
39009,61295,австралийка,NOUN,australiic,pastoral,67.0,0.29,Australian,19.43
39010,61730,видеотелефон,NOUN,videotelepon,videotape,67.0,0.29,videophone,19.43
39011,62402,драчка,NOUN,dracc,race,67.0,0.29,fight,19.43
39012,64144,коралловый,ADJ,corallovl,choral,67.0,0.29,coral,19.43
39013,65001,увенчание,NOUN,uuenchnie,enchanted,67.0,0.29,crowning,19.43
39014,65207,самсонович,NOUN,smmsonovic,sonic,67.0,0.29,samsonovich,19.43
39015,65403,фашистка,NOUN,fachstc,feast,67.0,0.29,fascist,19.43
39016,65619,тёщу,VERB,tsso,tyson,67.0,0.29,mother-in-law,19.43
39017,2915,выгода,NOUN,vagod,void,67.0,0.28,benefit,18.76
39018,4261,уложить,VERB,ulokit,lot,67.0,0.28,lay down,18.76
39019,4457,бабочка,NOUN,babozc,bamboo,67.0,0.28,butterfly,18.76
39020,4692,официант,NOUN,ofitiant,proficient,67.0,0.28,waiter,18.76
39021,6474,навестить,VERB,nawestit,website,67.0,0.28,visit,18.76
39022,7093,виноград,NOUN,vinograd,vinegar,67.0,0.28,grape,18.76
39023,7261,насущный,ADJ,nassc,pass,67.0,0.28,urgent,18.76
39024,7389,прославить,VERB,proslavit,profit,67.0,0.28,glorify,18.76
39025,9235,воплощать,VERB,voplucst,volumes,67.0,0.28,incarnate,18.76
39026,10697,этикет,NOUN,etiket,tie,67.0,0.28,etiquette,18.76
39027,11218,регистрироваться,VERB,registrrrovatcs,registration,67.0,0.28,register,18.76
39028,11351,насытить,VERB,nasetit,nasty,67.0,0.28,satiate,18.76
39029,11913,отпадать,VERB,ospadat,prada,67.0,0.28,fall away,18.76
39030,12475,мск,NOUN,msk,sms,67.0,0.28,Moscow time,18.76
39031,12486,взмолиться,VERB,uemoletcs,emoticons,67.0,0.28,beg,18.76
39032,12924,перегрузить,VERB,peregrulit,regulate,67.0,0.28,overload,18.76
39033,13057,фрадков,NOUN,frajcoo,franc,67.0,0.28,Fradkov,18.76
39034,13337,вездеход,NOUN,vesdecod,seconds,67.0,0.28,all-terrain vehicle,18.76
39035,13368,зеркальце,NOUN,serkaltce,seated,67.0,0.28,mirror,18.76
39036,13552,перекликаться,VERB,pereclicatcs,predicate,67.0,0.28,call to each other,18.76
39037,13947,качнуться,VERB,cgchutcs,cuts,67.0,0.28,swing,18.76
39038,14394,целлюлит,NOUN,cellulet,collect,67.0,0.28,cellulite,18.76
39039,17617,дорожать,VERB,dorogat,roast,67.0,0.28,rise in price,18.76
39040,17956,вбивать,VERB,vbivat,vat,67.0,0.28,drive in,18.76
39041,18615,пилотка,NOUN,pilojc,pillow,67.0,0.28,cap,18.76
39042,19079,навалить,VERB,navalet,navigate,67.0,0.28,pile,18.76
39043,19798,доступный,ADJ,dostuu,dot,67.0,0.28,accessible,18.76
39044,20457,кадка,NOUN,cajc,coach,67.0,0.28,tub,18.76
39045,21037,принюхиваться,VERB,prinulivatcs,privat,67.0,0.28,sniff,18.76
39046,21158,нейтронный,ADJ,nettronn,neurons,67.0,0.28,neutron,18.76
39047,21654,смышлёный,ADJ,sscche,ssh,67.0,0.28,smart,18.76
39048,21733,уролог,NOUN,uuolog,neurology,67.0,0.28,urologist,18.76
39049,21734,намочить,VERB,namocht,notch,67.0,0.28,wet,18.76
39050,21914,отсчитать,VERB,osschtat,stat,67.0,0.28,count,18.76
39051,22285,ампула,VERB,ammula,ambulance,67.0,0.28,ampoule,18.76
39052,22501,прогибаться,VERB,proggbatcs,robotics,67.0,0.28,sag,18.76
39053,22686,тинейджер,NOUN,tineddeer,finder,67.0,0.28,teenager,18.76
39054,23247,стыковаться,VERB,sticovatcs,stats,67.0,0.28,dock,18.76
39055,23298,бляха,NOUN,blyh,lymph,67.0,0.28,badge,18.76
39056,23532,перерыть,VERB,perrrg,errors,67.0,0.28,rummage,18.76
39057,23709,полутон,NOUN,poluuon,spoon,67.0,0.28,semitone,18.76
39058,24237,кво,NOUN,quo,quotes,67.0,0.28,quo,18.76
39059,24295,наступать,VERB,nastuuat,natural,67.0,0.28,advance,18.76
39060,24944,ложность,NOUN,loknoss,loses,67.0,0.28,falsity,18.76
39061,25356,дорваться,VERB,dorvatcs,formats,67.0,0.28,seize,18.76
39062,25928,проталкивать,VERB,protallivat,private,67.0,0.28,push,18.76
39063,26070,розов,NOUN,rozoo,zoom,67.0,0.28,roses,18.76
39064,26320,взыскательный,ADJ,usyscatel,system,67.0,0.28,demanding,18.76
39065,26388,эллочка,NOUN,ellazc,stella,67.0,0.28,elochka,18.76
39066,26425,хьюз,NOUN,xaus,nexus,67.0,0.28,Hughes,18.76
39067,26898,нарыть,VERB,narg,lunar,67.0,0.28,dig up,18.76
39068,27282,логичность,NOUN,logichoss,logistics,67.0,0.28,consistency,18.76
39069,27508,ойл,NOUN,ogl,owl,67.0,0.28,oil,18.76
39070,28508,приумножить,VERB,priumokit,profit,67.0,0.28,multiply,18.76
39071,28714,мертвенный,ADJ,mertvenn,imperative,67.0,0.28,deathly,18.76
39072,29982,гашек,NOUN,gachc,mach,67.0,0.28,hashek,18.76
39073,32544,дятел,NOUN,jutel,tell,67.0,0.28,woodpecker,18.76
39074,33308,оптимальность,NOUN,optimalnoss,timeliness,67.0,0.28,optimality,18.76
39075,34078,пуза,VERB,puz,paz,67.0,0.28,belly,18.76
39076,34128,большак,NOUN,bolachc,beach,67.0,0.28,highway,18.76
39077,34152,истоптать,VERB,hstoptat,stat,67.0,0.28,trample,18.76
39078,34578,несладкий,ADJ,neslaje,slate,67.0,0.28,unsweetened,18.76
39079,35079,учинять,VERB,ucina,suction,67.0,0.28,commit,18.76
39080,35422,рукоположить,VERB,ruoopolokit,toolkit,67.0,0.28,ordain,18.76
39081,36349,нечестивец,NOUN,nichstivec,nicotine,67.0,0.28,wicked,18.76
39082,36670,докучный,ADJ,docuc,duct,67.0,0.28,tiresome,18.76
39083,36777,пустынник,NOUN,pustinnic,rustic,67.0,0.28,hermit,18.76
39084,37108,жирок,NOUN,ggroc,grocery,67.0,0.28,fat,18.76
39085,38400,увёртка,NOUN,uuertc,erotic,67.0,0.28,subterfuge,18.76
39086,39082,уикэнд,VERB,ukkend,kicked,67.0,0.28,weekend,18.76
39087,39283,хлюпик,NOUN,hlupic,pic,67.0,0.28,squishy,18.76
39088,39410,маховой,ADJ,maaovo,maroon,67.0,0.28,flywheel,18.76
39089,39507,выкрутас,VERB,vecrutas,vets,67.0,0.28,trick,18.76
39090,39807,горемычный,VERB,goremic,remix,67.0,0.28,miserable,18.76
39091,41029,биоценоз,NOUN,biocenos,license,67.0,0.28,biocenosis,18.76
39092,41139,потакание,NOUN,potacanie,vacancies,67.0,0.28,indulgence,18.76
39093,42077,летальность,NOUN,letalnoss,lenses,67.0,0.28,mortality,18.76
39094,42114,диагностирование,NOUN,diagnostirovanie,diagnostics,67.0,0.28,diagnosing,18.76
39095,42258,темноватый,ADJ,temovat,toast,67.0,0.28,darkish,18.76
39096,42740,цельнометаллический,ADJ,celnometallichsk,metallic,67.0,0.28,all-metal,18.76
39097,43176,хлопнуться,VERB,hloboutcs,shouts,67.0,0.28,slap,18.76
39098,43178,прочерк,VERB,prochrc,roche,67.0,0.28,dash,18.76
39099,43451,рисованный,VERB,risovann,crimson,67.0,0.28,hand-drawn,18.76
39100,43826,смазанный,ADJ,smasann,asian,67.0,0.28,greased,18.76
39101,44852,преумножить,VERB,prrumokit,profit,67.0,0.28,multiply,18.76
39102,45433,разуть,VERB,rrsut,suit,67.0,0.28,take off one's shoes,18.76
39103,45776,перенаселённый,ADJ,perenasalenn,resale,67.0,0.28,overpopulated,18.76
39104,46608,макнамара,NOUN,mccamarr,carr,67.0,0.28,mcnamara,18.76
39105,46683,жмурик,NOUN,gmrric,geometric,67.0,0.28,blind man's blind man,18.76
39106,46748,растрясти,VERB,rastrysty,pastry,67.0,0.28,shake,18.76
39107,46775,тотемный,ADJ,totem,vote,67.0,0.28,totemic,18.76
39108,47076,сброситься,VERB,sbrositcs,boasts,67.0,0.28,throw off,18.76
39109,47228,приобретать,VERB,priobretat,problematic,67.0,0.28,acquire,18.76
39110,47318,молок,NOUN,moloc,moto,67.0,0.28,milk,18.76
39111,47360,сидорчук,NOUN,siiorcho,silicon,67.0,0.28,sidorchuk,18.76
39112,47861,угревой,ADJ,ugrevo,revolt,67.0,0.28,acne,18.76
39113,49157,обвешивать,VERB,obujchvat,object,67.0,0.28,give light weight,18.76
39114,49746,плевательница,NOUN,plewatelnic,plastic,67.0,0.28,spittoon,18.76
39115,49965,куколок,NOUN,cuooloc,colon,67.0,0.28,pupae,18.76
39116,50041,доглядеть,VERB,doglbde,globe,67.0,0.28,keep an eye on,18.76
39117,50257,вывод,NOUN,vvvod,void,67.0,0.28,conclusion,18.76
39118,50620,гомосек,NOUN,ghmosec,moose,67.0,0.28,gay,18.76
39119,50641,толстовка,NOUN,tolstoie,stories,67.0,0.28,sweatshirt,18.76
39120,51073,ньюмен,NOUN,nnumen,nutten,67.0,0.28,newman,18.76
39121,51973,вложенный,ADJ,vloienn,login,67.0,0.28,nested,18.76
39122,52552,челюскин,ADJ,chluskin,skin,67.0,0.28,Chelyuskin,18.76
39123,53076,запротоколировать,VERB,saprotocolirovat,protocol,67.0,0.28,record,18.76
39124,53205,промтовары,NOUN,protxovari,proto,67.0,0.28,manufactured goods,18.76
39125,56954,саккар,NOUN,sakaar,shaker,67.0,0.28,sakkar,18.76
39126,56963,жек,NOUN,gec,gem,67.0,0.28,zhek,18.76
