,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation
1329,58921,мегапиксельный,ADJ,megapixeal,megapixel,95.0,1.0,megapixel
1330,58929,сукцессия,NOUN,successio,succession,95.0,1.0,succession
1331,59935,сепарация,NOUN,separatio,separation,95.0,1.0,separation
1332,60636,компьютинг,NOUN,compuuting,computing,95.0,1.0,computing
1333,60845,редукционный,ADJ,reductionn,reduction,95.0,1.0,reduction
1337,63258,элиминация,NOUN,eliminatio,elimination,95.0,1.0,elimination
1339,64969,дериватив,NOUN,derivativ,derivative,95.0,1.0,derivative
1340,99,программа,NOUN,programm,programme,94.0,1.0,program
1341,122,ситуация,NOUN,situatio,situation,94.0,1.0,situation
1342,480,операция,NOUN,operatio,operation,94.0,1.0,operation
1343,485,компьютер,NOUN,compuuter,computer,94.0,1.0,computer
1344,892,традиция,NOUN,traditio,tradition,94.0,1.0,tradition
1345,963,механизм,NOUN,mecanism,mechanism,94.0,1.0,mechanism
1346,1074,категория,NOUN,categoryo,category,94.0,1.0,category
1347,1324,стратегия,NOUN,strategyo,strategy,94.0,1.0,strategy
1348,1502,кандидат,NOUN,candidat,candidate,94.0,1.0,candidate
1349,1817,секретарь,NOUN,secretar,secretary,94.0,1.0,secretary
1350,1854,параметр,NOUN,paramete,parameter,94.0,1.0,parameter
1351,1977,аудитория,NOUN,auditoryo,auditory,94.0,1.0,audience
1352,2276,идеология,NOUN,ideologyo,ideology,94.0,1.0,ideology
1353,2542,эволюция,NOUN,evolutio,evolution,94.0,1.0,evolution
1354,2981,батальон,NOUN,batalion,battalion,94.0,1.0,battalion
1355,4404,индустрия,NOUN,industryo,industry,94.0,1.0,industry
1356,4482,интуиция,NOUN,intuitio,intuition,94.0,1.0,intuition
1357,4983,инфекция,NOUN,infectio,infection,94.0,1.0,infection
1358,5755,коалиция,NOUN,coalitio,coalition,94.0,1.0,coalition
1359,6065,миграция,NOUN,migratio,migration,94.0,1.0,migration
1360,6221,косметика,NOUN,cosmetic,cosmetics,94.0,1.0,cosmetics
1361,6720,крокодил,NOUN,crocodil,crocodile,94.0,1.0,crocodile
1362,7686,геометрия,NOUN,geometryo,geometry,94.0,1.0,geometry
1363,7860,вибрация,NOUN,vibratio,vibration,94.0,1.0,vibration
1364,7984,параграф,NOUN,paragrap,paragraph,94.0,1.0,paragraph
1365,8803,сенсация,NOUN,sensatio,sensation,94.0,1.0,sensation
1366,9871,проектор,NOUN,projctor,projector,94.0,1.0,projector
1367,10870,радиация,NOUN,radiatio,radiation,94.0,1.0,radiation
1368,10959,формация,NOUN,formatio,formation,94.0,1.0,formation
1369,11360,бетховен,VERB,bethoven,beethoven,94.0,1.0,beethoven
1370,11443,семантика,NOUN,semantic,semantics,94.0,1.0,semantics
1371,12592,пьедестал,VERB,pfedestal,pedestal,94.0,1.0,pedestal
1372,12922,экспортёр,NOUN,expporter,exporter,94.0,1.0,exporter
1373,13163,логистика,NOUN,logistic,logistics,94.0,1.0,logistics
1374,17402,методист,NOUN,methdist,methodist,94.0,1.0,Methodist
1375,18734,топология,NOUN,topologyo,topology,94.0,1.0,topology
1376,19964,индукция,NOUN,inductio,induction,94.0,1.0,induction
1377,20708,онтология,NOUN,ontologyo,ontology,94.0,1.0,ontology
1378,20754,сноуборд,NOUN,snowbord,snowboard,94.0,1.0,snowboard
1379,23534,композитный,ADJ,composit,composite,94.0,1.0,composite
1380,23711,коррозия,NOUN,corrosio,corrosion,94.0,1.0,corrosion
1381,24952,онкология,NOUN,oncologyo,oncology,94.0,1.0,oncology
1382,25911,итерация,NOUN,iteratio,iteration,94.0,1.0,iteration
1383,26819,ланкастер,NOUN,lanaster,lancaster,94.0,1.0,Lancaster
1384,35434,тезаурус,NOUN,tesaurus,thesaurus,94.0,1.0,thesaurus
1385,43310,материал,NOUN,material,materials,94.0,1.0,material
1386,49643,секретарь,NOUN,secretar,secretary,94.0,1.0,secretary
1388,64268,секретарь,NOUN,secretar,secretary,94.0,1.0,secretary
1390,26206,активистка,NOUN,activistc,activist,94.0,1.0,activist
1391,44442,крокодил,NOUN,crocodil,crocodile,94.0,1.0,crocodile
1394,29546,семинария,NOUN,seminaryo,seminary,94.0,1.0,seminary
1396,64846,крокодил,NOUN,crocodil,crocodile,94.0,1.0,crocodile
1398,21584,редукция,NOUN,reductio,reduction,94.0,1.0,reduction
1399,61392,крокодил,NOUN,crocodil,crocodile,94.0,1.0,crocodile
1400,4270,авиационный,ADJ,aviationn,aviation,94.0,1.0,aviation
1401,22106,субстрат,NOUN,substrat,substrate,94.0,1.0,substrate
1403,29464,кафетерий,NOUN,cafeteri,cafeteria,94.0,1.0,cafeteria
1413,40025,биллиард,NOUN,billiard,billiards,94.0,1.0,billiards
1414,58832,субстрат,NOUN,substrat,substrate,94.0,1.0,substrate
1420,1358,компьютерный,ADJ,compuuter,computer,94.0,1.0,computer
1424,13042,планетарный,ADJ,planetar,planetary,94.0,1.0,planetary
1425,28181,дедукция,NOUN,deductio,deduction,94.0,1.0,deduction
1426,28297,констант,NOUN,constant,constants,94.0,1.0,constants
1427,10147,телеграф,NOUN,telegrap,telegraph,94.0,1.0,telegraph
1431,423,характер,NOUN,haracter,character,94.0,1.0,character
1432,23627,секреция,NOUN,secretio,secretion,94.0,1.0,secretion
1438,25204,ревизионный,ADJ,revisionn,revision,94.0,1.0,revision
1442,32605,медиация,NOUN,mediatio,mediation,94.0,1.0,mediation
1443,36955,компьютер,NOUN,compuuter,computer,94.0,1.0,computer
1446,42975,трансфертный,ADJ,transfert,transfer,94.0,1.0,transfer
1447,43297,логистика,NOUN,logistic,logistics,94.0,1.0,logistics
1451,48933,форестрия,NOUN,forestryo,forestry,94.0,1.0,forestry
1460,247,интерес,NOUN,interes,interest,93.0,1.0,interest
1461,405,продукт,NOUN,product,products,93.0,1.0,product
1462,669,практика,NOUN,practic,practice,93.0,1.0,practice
1463,776,министр,NOUN,ministe,minister,93.0,1.0,minister
1464,1087,коридор,NOUN,corrior,corridor,93.0,1.0,corridor
1465,1582,дивизия,NOUN,divisio,division,93.0,1.0,division
1466,1870,критерий,NOUN,criteri,criteria,93.0,1.0,criterion
1467,1948,сценарий,NOUN,scenari,scenario,93.0,1.0,scenario
1468,2019,адвокат,NOUN,advocat,advocate,93.0,1.0,advocate
1469,2134,паспорт,NOUN,pasport,passport,93.0,1.0,passport
1470,2268,контекст,NOUN,contextt,context,93.0,1.0,context
1471,2428,авиация,NOUN,aviatio,aviation,93.0,1.0,aviation
1472,2661,сержант,NOUN,sergant,sergeant,93.0,1.0,sergeant
1473,3999,адекватный,ADJ,adequat,adequate,93.0,1.0,adequate
1474,4458,автономный,ADJ,autonom,autonomy,93.0,1.0,autonomous
1475,4862,витамин,NOUN,vitamin,vitamins,93.0,1.0,vitamin
1476,4863,аппетит,NOUN,appetit,appetite,93.0,1.0,appetite
1477,5473,биология,NOUN,biologyo,biology,93.0,1.0,biology
1478,5780,механик,NOUN,mecanic,mechanic,93.0,1.0,mechanic
1479,5830,экология,NOUN,ecologyo,ecology,93.0,1.0,ecology
1480,6332,санитарный,ADJ,sanitar,sanitary,93.0,1.0,sanitary
1481,6705,профессионализм,NOUN,professionallsm,professionalism,93.0,1.0,professionalism
1482,6840,престиж,VERB,prestig,prestige,93.0,1.0,prestige
1483,7552,кавалер,NOUN,cavaler,cavalier,93.0,1.0,cavalier
1484,7883,аллергия,NOUN,allergyo,allergy,93.0,1.0,allergy
1485,8017,католик,NOUN,catolic,catholic,93.0,1.0,Catholic
1486,8692,эрекция,NOUN,erectio,erection,93.0,1.0,erection
1487,8708,деликатный,ADJ,delicat,delicate,93.0,1.0,delicate
1488,8845,буддизм,NOUN,buddism,buddhism,93.0,1.0,Buddhism
1489,9389,альманах,NOUN,almmanac,almanac,93.0,1.0,almanac
1490,9425,генетик,NOUN,genetic,genetics,93.0,1.0,geneticist
1491,9649,министр,NOUN,ministe,minister,93.0,1.0,minister
1492,10077,геноцид,NOUN,genocie,genocide,93.0,1.0,genocide
1493,10244,семестр,NOUN,semeste,semester,93.0,1.0,semester
1494,10305,кулинарный,ADJ,culinar,culinary,93.0,1.0,culinary
1495,10908,мутация,NOUN,mutatio,mutation,93.0,1.0,mutation
1496,13647,униформа,NOUN,uniform,uniforms,93.0,1.0,a uniform
1497,13943,дискретный,ADJ,discret,discrete,93.0,1.0,discrete
1498,14759,трилогия,NOUN,trilogyo,trilogy,93.0,1.0,trilogy
1499,17526,экстракт,NOUN,exttract,extract,93.0,1.0,extract
1500,17788,никотин,ADJ,nicotin,nicotine,93.0,1.0,nicotine
1501,18634,петиция,NOUN,petitio,petition,93.0,1.0,petition
1502,27726,силикон,NOUN,silicon,silicone,93.0,1.0,silicone
1503,42412,инсайдер,NOUN,insidder,insider,93.0,1.0,insider
1504,45310,ламинат,NOUN,laminat,laminate,93.0,1.0,laminate
1505,49910,суперинтендант,NOUN,superintendant,superintendent,93.0,1.0,superintendent
1506,55451,реферал,VERB,referal,referral,93.0,1.0,referral
1507,56155,миллион,NOUN,million,millions,93.0,1.0,million
1509,5623,механик,NOUN,mecanic,mechanic,93.0,1.0,mechanic
1511,9443,негатив,NOUN,negativ,negative,93.0,1.0,negative
1515,18389,нанотехнология,NOUN,nanotechologyo,nanotechnology,93.0,1.0,nanotechnology
1517,62300,акробатка,NOUN,acrobatc,acrobat,93.0,1.0,acrobat
1518,38849,асессор,NOUN,asessor,assessor,93.0,1.0,assessor
1520,37642,администраторша,NOUN,administratorsh,administrator,93.0,1.0,administrator
1526,29699,трейдинг,NOUN,tradding,trading,93.0,1.0,trading
1528,10443,паспортный,ADJ,pasport,passport,93.0,1.0,passport
1531,12006,триллер,NOUN,triller,thriller,93.0,1.0,thriller
1533,6194,амбиция,NOUN,ambitio,ambition,93.0,1.0,ambition
1534,28942,витаминный,ADJ,vitaminn,vitamin,93.0,1.0,vitamin
1536,14144,монопольный,ADJ,monopol,monopoly,93.0,1.0,monopoly
1537,39863,сценарий,NOUN,scenari,scenario,93.0,1.0,scenario
1542,11189,министр,NOUN,ministe,minister,93.0,1.0,minister
1545,11328,фаворит,NOUN,favorit,favorite,93.0,1.0,favorite
1546,20041,аукционный,ADJ,auctionn,auction,93.0,1.0,auction
1549,61498,контачить,VERB,contacht,contact,93.0,1.0,contact
1550,4306,пенсионный,ADJ,pensionn,pension,93.0,1.0,pension
1552,17868,ротация,NOUN,rotatio,rotation,93.0,1.0,rotation
1555,38716,геноцид,NOUN,genocie,genocide,93.0,1.0,genocide
1558,22826,локация,NOUN,locatio,location,93.0,1.0,location
1560,9341,пациентка,NOUN,patientc,patient,93.0,1.0,patient
1561,31890,проблемка,NOUN,problemc,problem,93.0,1.0,problem
1562,60103,фронтир,NOUN,frontir,frontier,93.0,1.0,frontier
1565,43221,юниверс,NOUN,univers,universe,93.0,1.0,universe
1567,13599,позитив,NOUN,positiv,positive,93.0,1.0,positive
1577,5902,санкция,NOUN,sanctio,sanction,93.0,1.0,sanction
1583,13877,маршалл,NOUN,marshll,marshall,93.0,1.0,marshall
1586,25584,дисконтный,ADJ,discont,discount,93.0,1.0,discount
1588,28393,монетарный,ADJ,monetar,monetary,93.0,1.0,monetary
1589,35929,коаксиальный,ADJ,coaxiial,coaxial,93.0,1.0,coaxial
1600,57664,паралельный,ADJ,paralll,parallel,93.0,1.0,parallel
1601,57677,анормальный,ADJ,anormal,abnormal,93.0,1.0,abnormal
1604,64054,програмка,NOUN,programc,program,93.0,1.0,program
1607,65738,номинать,VERB,nominat,nominate,93.0,1.0,nominate
1613,179,проект,NOUN,projct,project,92.0,1.0,project
1614,627,энергия,NOUN,energyo,energy,92.0,1.0,energy
1615,818,офицер,NOUN,oficer,officer,92.0,1.0,Officer
1616,1273,сигнал,NOUN,signal,signals,92.0,1.0,signal
1617,1456,эксперт,NOUN,exppert,expert,92.0,1.0,expert
1618,1594,костюм,NOUN,costum,costume,92.0,1.0,costume
1619,1780,рейтинг,NOUN,ratting,rating,92.0,1.0,rating
1620,2140,рекомендация,NOUN,recomendatio,recommendation,92.0,1.0,recommendation
1621,2351,пенсия,NOUN,pensio,pension,92.0,1.0,pension
1622,2496,профиль,NOUN,profil,profile,92.0,1.0,profile
1623,2533,миссия,NOUN,missio,mission,92.0,1.0,mission
1624,3111,консультация,NOUN,consultaatio,consultation,92.0,1.0,consultation
1625,3229,диплом,NOUN,diplom,diploma,92.0,1.0,diploma
1626,3294,балкон,NOUN,balcon,balcony,92.0,1.0,balcony
1627,3389,тактика,NOUN,tactic,tactics,92.0,1.0,tactics
1628,3599,экспорт,NOUN,expport,export,92.0,1.0,export
1629,3821,сессия,NOUN,sessio,session,92.0,1.0,session
1630,3930,барьер,NOUN,barrer,barrier,92.0,1.0,barrier
1631,5355,массаж,NOUN,massag,massage,92.0,1.0,massage
1632,6018,казино,NOUN,casino,casinos,92.0,1.0,casino
1633,6259,график,NOUN,grapic,graphic,92.0,1.0,schedule
1634,8345,теорема,NOUN,thorem,theorem,92.0,1.0,theorem
1635,9280,компас,NOUN,compas,compass,92.0,1.0,compass
1636,10466,сканер,NOUN,scaner,scanner,92.0,1.0,scanner
1637,10586,трейдер,NOUN,tradder,trader,92.0,1.0,trader
1638,11112,десерт,NOUN,desert,dessert,92.0,1.0,dessert
1639,11514,мандат,NOUN,mandat,mandate,92.0,1.0,mandate
1640,12470,антропология,NOUN,antropologyo,anthropology,92.0,1.0,anthropology
1641,12607,экзотика,NOUN,exsotic,exotic,92.0,1.0,exotic
1642,12941,кокаин,NOUN,cocain,cocaine,92.0,1.0,cocaine
1643,13786,клиентка,NOUN,clientc,client,92.0,1.0,client
1644,14833,чипсет,VERB,chipet,chipset,92.0,1.0,chipset
1645,18356,экстраординарный,ADJ,exttraordinar,extraordinary,92.0,1.0,extraordinary
1646,20383,авторизация,NOUN,autorisatio,authorisation,92.0,1.0,authorization
1647,20439,коллаж,NOUN,collag,collage,92.0,1.0,collage
1648,20669,эконом,NOUN,econom,economy,92.0,1.0,economy
1649,21858,франшиза,NOUN,franchs,francs,92.0,1.0,franchise
1650,22316,оливье,NOUN,olivie,olivier,92.0,1.0,Olivie
1651,26540,пудинг,NOUN,puding,pudding,92.0,1.0,pudding
1652,26931,альбион,NOUN,allbion,albion,92.0,1.0,Albion
1653,27347,офицер,NOUN,oficer,officer,92.0,1.0,Officer
1654,32256,этанол,NOUN,etanol,ethanol,92.0,1.0,ethanol
1655,32436,директ,NOUN,direct,directs,92.0,1.0,direct
1656,33465,дифференциал,NOUN,differencial,differential,92.0,1.0,differential
1657,34747,слайдер,NOUN,slidder,slider,92.0,1.0,slider
1658,43296,крикет,NOUN,criket,cricket,92.0,1.0,cricket
1659,50840,сайдинг,NOUN,sidding,siding,92.0,1.0,siding
1660,58035,пептид,NOUN,peptie,peptide,92.0,1.0,peptide
1661,61851,версаче,NOUN,versac,versace,92.0,1.0,versace
1662,58650,трибюн,NOUN,tribun,tribune,92.0,1.0,tribune
1663,48865,чипсет,NOUN,chipet,chipset,92.0,1.0,chipset
1666,22655,планет,NOUN,planet,planets,92.0,1.0,planets
1674,11470,профильный,VERB,profil,profile,92.0,1.0,profile
1675,16208,фикция,NOUN,fictio,fiction,92.0,1.0,fiction
1679,14354,дифференциальный,ADJ,differencial,differential,92.0,1.0,differential
1680,25439,нитрат,NOUN,nitrat,nitrate,92.0,1.0,nitrate
1682,36669,рефрижератор,NOUN,rerrigerator,refrigerator,92.0,1.0,refrigerator
1685,39750,стикер,NOUN,stiker,sticker,92.0,1.0,sticker
1690,36623,чартерный,ADJ,chrter,charter,92.0,1.0,charter
1694,30760,десертный,ADJ,desert,dessert,92.0,1.0,dessert
1695,8317,экспортный,ADJ,expport,export,92.0,1.0,export
1696,11621,гранитный,ADJ,granit,granite,92.0,1.0,granite
1706,8999,баллон,NOUN,ballon,balloon,92.0,1.0,balloon
1716,11380,дипломный,ADJ,diplom,diploma,92.0,1.0,diploma
1717,12800,консоль,NOUN,consol,console,92.0,1.0,console
1719,56716,консоль,NOUN,consol,console,92.0,1.0,console
1724,49482,инкорпорейтед,NOUN,incorporatte,incorporated,92.0,1.0,incorporated
1729,9542,интернациональный,VERB,interrational,international,92.0,1.0,international
1740,28905,массажный,ADJ,massag,massage,92.0,1.0,massage
1741,33782,енерал,VERB,eneral,general,92.0,1.0,general
1751,4363,командный,ADJ,comand,command,92.0,1.0,command
1755,38905,барьерный,ADJ,barrer,barrier,92.0,1.0,barrier
1760,3427,таблетка,NOUN,tabletc,tablet,92.0,1.0,tablet
1770,14271,пленарный,VERB,plenar,plenary,92.0,1.0,plenary
1781,31631,конвенциональный,ADJ,convencional,conventional,92.0,1.0,conventional
1786,36540,аппроксимация,NOUN,approxiimatio,approximation,92.0,1.0,approximation
1791,40513,костюмный,ADJ,costum,costume,92.0,1.0,costume
1796,45204,дебитор,NOUN,debttor,debtor,92.0,1.0,debtor
1797,45302,систереть,VERB,sistere,sister,92.0,1.0,sister
1799,47144,конфига,NOUN,configa,config,92.0,1.0,config
1803,48972,вивианн,NOUN,viviann,vivian,92.0,1.0,vivian
1804,49330,роблема,NOUN,roblem,problem,92.0,1.0,problem
1805,49691,нотабль,NOUN,notabl,notable,92.0,1.0,notable
1806,49707,мандать,VERB,mandat,mandate,92.0,1.0,mandate
1807,50145,проэкт,VERB,projct,project,92.0,1.0,project
1811,54314,адресс,NOUN,adress,address,92.0,1.0,address
1825,62367,сервие,NOUN,servie,service,92.0,1.0,service
1826,62619,факция,NOUN,factio,faction,92.0,1.0,faction
1831,63437,секретка,NOUN,secretc,secret,92.0,1.0,secret
1832,63706,ентральный,ADJ,entral,central,92.0,1.0,central
1835,64123,тринить,VERB,trinit,trinity,92.0,1.0,trinity
1836,64906,аватарка,NOUN,avatark,avatar,92.0,1.0,avatar
1842,123,автор,NOUN,autor,author,91.0,1.0,author
1843,187,центр,NOUN,cente,centre,91.0,1.0,center
1844,363,метод,NOUN,methd,method,91.0,1.0,method
1845,677,режим,NOUN,regim,regime,91.0,1.0,mode
1846,778,акция,NOUN,actio,action,91.0,1.0,promotion
1847,1173,деталь,NOUN,detal,detail,91.0,1.0,detail
1848,1180,корпус,NOUN,corpus,corps,91.0,1.0,frame
1849,1379,пакет,NOUN,pacet,packet,91.0,1.0,plastic bag
1850,1801,нация,NOUN,natio,nation,91.0,1.0,nation
1851,2039,мотив,NOUN,motiv,motive,91.0,1.0,motive
1852,2106,сезон,NOUN,seson,season,91.0,1.0,season
1853,2479,металл,NOUN,metall,metal,91.0,1.0,metal
1854,2560,принц,NOUN,princ,prince,91.0,1.0,prince
1855,2944,кабина,NOUN,cabina,cabin,91.0,1.0,cabin
1856,3319,колония,NOUN,colono,colon,91.0,1.0,the colony
1857,3539,модуль,NOUN,modul,module,91.0,1.0,module
1858,4101,гараж,NOUN,garag,garage,91.0,1.0,garage
1859,5938,пират,NOUN,pirat,pirate,91.0,1.0,pirate
1860,6148,парад,NOUN,parad,parade,91.0,1.0,parade
1861,6385,национализм,NOUN,nationallsm,nationalism,91.0,1.0,nationalism
1862,6820,опция,NOUN,optio,option,91.0,1.0,option
1863,6859,боксёр,NOUN,boxrer,boxer,91.0,1.0,boxer
1864,6875,банан,NOUN,banan,banana,91.0,1.0,banana
1865,6888,методология,NOUN,methoologyo,methodology,91.0,1.0,methodology
1866,8367,дебаты,NOUN,debat,debate,91.0,1.0,debate
1867,8412,неэффективный,ADJ,neeffective,ineffective,91.0,1.0,ineffective
1868,10315,салют,NOUN,salut,salute,91.0,1.0,firework
1869,11857,плазма,NOUN,plasm,plasma,91.0,1.0,plasma
1870,12013,ароматный,ADJ,aromat,aroma,91.0,1.0,fragrant
1871,12172,каньон,NOUN,canon,canyon,91.0,1.0,canyon
1872,12660,лайнер,NOUN,ligner,liner,91.0,1.0,liner
1873,13225,дизель,NOUN,disel,diesel,91.0,1.0,diesel
1874,13675,пиксель,NOUN,pixeal,pixel,91.0,1.0,pixel
1875,14844,круиз,NOUN,cruis,cruise,91.0,1.0,cruise
1876,16311,соната,NOUN,sonat,sonata,91.0,1.0,sonata
1877,16852,франчайзинг,NOUN,franchzsing,franchising,91.0,1.0,franchising
1878,18027,летальный,ADJ,letal,lethal,91.0,1.0,lethal
1879,18573,армада,NOUN,armad,armada,91.0,1.0,armada
1880,19144,бинарный,ADJ,binar,binary,91.0,1.0,binary
1881,19436,орган,NOUN,organ,organs,91.0,1.0,organ
1882,21244,конгрессмен,NOUN,congressmen,congressman,91.0,1.0,congressman
1883,22723,техно,NOUN,techo,techno,91.0,1.0,techno
1884,24118,геном,NOUN,genom,genome,91.0,1.0,genome
1885,25361,постскриптум,NOUN,postscriptum,postscript,91.0,1.0,P.S.
1886,27069,бикини,NOUN,bikin,bikini,91.0,1.0,bikini
1887,27190,прокси,NOUN,proxiy,proxy,91.0,1.0,proxy
1888,28162,салют,NOUN,salut,salute,91.0,1.0,firework
1889,29865,миксер,NOUN,mixeer,mixer,91.0,1.0,mixer
1890,31636,группа,NOUN,group,groups,91.0,1.0,group
1891,31917,центр,NOUN,cente,centre,91.0,1.0,center
1892,35516,сонат,NOUN,sonat,sonata,91.0,1.0,sonatas
1893,48853,токсикология,NOUN,toxiicologyo,toxicology,91.0,1.0,toxicology
1894,48961,атлон,NOUN,atlon,athlon,91.0,1.0,athlone
1895,59942,сокет,NOUN,soket,socket,91.0,1.0,socket
1896,61557,боксёр,NOUN,boxrer,boxer,91.0,1.0,boxer
1897,28157,метод,NOUN,methd,method,91.0,1.0,method
1904,8560,националист,NOUN,nationallst,nationalist,91.0,1.0,nationalist
1912,16645,гитарный,ADJ,gitar,guitar,91.0,1.0,guitar
1914,11354,проблематичный,ADJ,problematcc,problematic,91.0,1.0,problematic
1927,50621,культивация,NOUN,culttivatio,cultivation,91.0,1.0,cultivation
1932,19935,коралл,NOUN,corall,coral,91.0,1.0,coral
1935,13962,дизельный,ADJ,disel,diesel,91.0,1.0,diesel
1937,24189,модуль,NOUN,modul,module,91.0,1.0,module
1949,33271,коралл,NOUN,corall,coral,91.0,1.0,coral
1964,42034,анкор,NOUN,ancor,anchor,91.0,1.0,anchor
1965,43374,вакан,VERB,vacan,vacant,91.0,1.0,vacant
1994,39582,фильтрационный,ADJ,filttrationn,filtration,91.0,1.0,filtration
2014,3235,арест,NOUN,arest,arrest,91.0,1.0,arrest
2021,44708,арест,NOUN,arest,arrest,91.0,1.0,arrest
2053,10504,финиш,NOUN,finis,finish,91.0,1.0,finish
2081,46014,субстанциальный,ADJ,substancial,substantial,91.0,1.0,substantial
2100,53015,проблематичный,ADJ,problematcc,problematic,91.0,1.0,problematic
2103,3396,тезис,NOUN,tesis,thesis,91.0,1.0,thesis
2121,19140,пиксел,NOUN,pixeal,pixel,91.0,1.0,pixel
2144,30584,индексный,VERB,indexi,index,91.0,1.0,index
2152,34877,экспозиционный,ADJ,exppositionn,exposition,91.0,1.0,exposition
2154,35045,аттак,NOUN,attac,attack,91.0,1.0,attack
2161,37652,октор,NOUN,octor,doctor,91.0,1.0,doctor
2167,39428,патен,ADJ,paten,patent,91.0,1.0,patent
2170,40161,интенциональный,VERB,intencional,intentional,91.0,1.0,intentional
2172,40635,дебат,NOUN,debat,debate,91.0,1.0,debate
2185,44745,фетчить,VERB,fetcht,fetch,91.0,1.0,fetch
2186,45231,плазм,NOUN,plasm,plasma,91.0,1.0,plasma
2206,51280,джанис,NOUN,jianis,janis,91.0,1.0,janis
2213,52896,латексный,ADJ,latexi,latex,91.0,1.0,latex
2222,55492,бьюсти,NOUN,buusty,busty,91.0,1.0,busty
2236,59517,пёрлз,NOUN,perls,pearls,91.0,1.0,pearls
2242,60175,оциальный,VERB,ocial,social,91.0,1.0,social
2243,60631,тезисный,ADJ,tesis,thesis,91.0,1.0,thesis
2255,62880,аплет,NOUN,aplet,applet,91.0,1.0,applet
2256,63133,тикет,NOUN,tiket,ticket,91.0,1.0,ticket
2257,63221,ормальный,ADJ,ormal,normal,91.0,1.0,normal
2259,63789,квазить,VERB,quasit,quasi,91.0,1.0,quasi
2262,64160,релаксационный,ADJ,relaxaationn,relaxation,91.0,1.0,relaxation
2285,487,технология,NOUN,techologyo,technology,90.0,1.0,technology
2286,585,комментарий,NOUN,commentari,commentary,90.0,1.0,a comment
2287,2385,экспедиция,NOUN,exppeditio,expedition,90.0,1.0,expedition
2288,2616,корпоративный,ADJ,corporative,corporate,90.0,1.0,corporate
2289,3470,капитализм,NOUN,capitallsm,capitalism,90.0,1.0,capitalism
2290,5675,экспозиция,NOUN,exppositio,exposition,90.0,1.0,exposition
2291,6466,координата,NOUN,coordinat,coordinates,90.0,1.0,coordinate
2292,7238,траектория,NOUN,traectoryo,trajectory,90.0,1.0,trajectory
2293,7923,эквивалент,NOUN,eqaivalent,equivalent,90.0,1.0,equivalent
2294,9837,эквивалентный,ADJ,eqaivalent,equivalent,90.0,1.0,equivalent
2295,10106,антибиотик,NOUN,antybiotic,antibiotic,90.0,1.0,antibiotic
2296,12838,лингвистика,NOUN,lingaistic,linguistic,90.0,1.0,linguistics
2297,12845,провидение,NOUN,providenie,providence,90.0,1.0,providence
2298,13289,фильтрация,NOUN,filttratio,filtration,90.0,1.0,filtration
2299,13623,консалтинг,NOUN,consalting,consulting,90.0,1.0,consulting
2300,13743,оптимистичный,ADJ,optimistcc,optimistic,90.0,1.0,optimistic
2301,13798,регистратор,NOUN,registrator,registrar,90.0,1.0,registrar
2302,17136,превентивный,ADJ,preeentive,preventive,90.0,1.0,preventive
2303,30489,орнаментальный,ADJ,orramental,ornamental,90.0,1.0,ornamental
2304,45449,репозиторий,NOUN,repositori,repository,90.0,1.0,repository
2305,63858,агрегация,NOUN,agregatio,aggregation,90.0,1.0,aggregation
2309,7207,капиталист,NOUN,capitallst,capitalist,90.0,1.0,capitalist
2321,45779,геликоптер,NOUN,gelicopter,helicopter,90.0,1.0,helicopter
2322,5357,горизонтальный,ADJ,gorizontal,horizontal,90.0,1.0,horizontal
2326,58316,координат,NOUN,coordinat,coordinates,90.0,1.0,coordinates
2328,12939,горизонталь,NOUN,gorizontal,horizontal,90.0,1.0,horizontal
2333,10064,дифференциация,NOUN,differenciatio,differentiation,90.0,1.0,differentiation
2337,39968,дипломатичный,ADJ,diplomatcc,diplomatic,90.0,1.0,diplomatic
2346,44105,окказиональный,VERB,ocaasional,occasional,90.0,1.0,occasional
2350,49774,субьективный,ADJ,subuective,subjective,90.0,1.0,subjective
2355,62971,патфайндер,NOUN,patfignder,pathfinder,90.0,1.0,pathfinder
2360,50064,супервизор,NOUN,supervizor,supervisor,90.0,1.0,supervisor
2361,73,сидеть,VERB,side,sides,89.0,1.0,sit
2362,293,текст,NOUN,textt,text,89.0,1.0,text
2363,310,метр,NOUN,mete,meter,89.0,1.0,meter
2364,483,главный,ADJ,glave,gave,89.0,1.0,main
2365,834,стиль,NOUN,styl,style,89.0,1.0,style
2366,883,комиссия,NOUN,comissio,commission,89.0,1.0,commission
2367,1299,диск,NOUN,disk,disks,89.0,1.0,disk
2368,1330,процедура,NOUN,procedurr,procedure,89.0,1.0,procedure
2369,1348,блок,NOUN,bloc,block,89.0,1.0,block
2370,2208,кафе,NOUN,cafe,cafes,89.0,1.0,cafe
2371,2222,потенциал,NOUN,potencial,potential,89.0,1.0,potential
2372,2442,граф,NOUN,grap,graph,89.0,1.0,graph
2373,2714,лампа,NOUN,lamp,lamps,89.0,1.0,lamp
2374,2742,юмор,NOUN,hmor,humor,89.0,1.0,humor
2375,2759,проза,NOUN,pros,prose,89.0,1.0,prose
2376,2812,матч,NOUN,matc,match,89.0,1.0,match
2377,3046,социализм,NOUN,sociallsm,socialism,89.0,1.0,socialism
2378,3105,такси,NOUN,taxiy,taxi,89.0,1.0,Taxi
